trip_id,driver_id,start_time,end_time,start_lat,start_lon,end_lat,end_lon,distance_miles,duration,avg_speed,max_speed,hard_brakes,time_of_day,weather,claim
1746,DRIVER-42,2025-09-10 12:10:01.141943,2025-09-10 13:28:01.141943,40.71625857454746,-73.75841146934262,40.87510479912169,-74.04117892208,44.6,78,25.6,57.5,0,morning,clear,0
1747,DRIVER-2,2025-09-08 11:34:38.014676,2025-09-08 12:28:38.014676,40.661500239196464,-73.78869470241318,40.704884129303046,-73.70543766689909,22.1,54,36.5,89.5,0,evening,fog,0
1748,DRIVER-9,2025-09-08 11:58:27.331602,2025-09-08 12:38:27.331602,40.60909906286035,-73.74156839843783,40.90654083041522,-73.94272898030334,49.8,40,41.8,52.5,0,night,rain,0
1749,DRIVER-21,2025-09-07 12:18:15.200760,2025-09-07 13:36:15.200760,40.63269622577838,-74.04951667525171,40.63910828073422,-73.92762269966738,14.4,78,34.6,80.1,3,afternoon,snow,1
1750,DRIVER-37,2025-09-12 04:09:47.793551,2025-09-12 04:21:47.793551,40.711702630216834,-73.8063470661859,40.76807656530528,-74.12792992744423,50.6,12,29.9,82.4,4,night,rain,1
1751,DRIVER-47,2025-09-07 04:39:10.665262,2025-09-07 04:59:10.665262,40.825644780235,-74.00205702632248,40.82402228951887,-74.01541463574472,34.0,20,32.5,68.2,2,evening,storm,0
1752,DRIVER-22,2025-09-10 19:29:27.660297,2025-09-10 20:31:27.660297,40.569813781202086,-74.10685031712465,40.60082422678679,-73.76523793377474,25.2,62,60.2,86.4,1,night,clear,0
1753,DRIVER-23,2025-09-09 01:22:39.896500,2025-09-09 02:13:39.896500,40.98468495281959,-73.83827010138778,40.9134060906862,-73.84487726571612,38.7,51,33.7,52.3,0,afternoon,rain,0
1754,DRIVER-34,2025-09-10 00:13:29.276657,2025-09-10 01:08:29.276657,40.79922548614584,-74.01512234042582,40.56283724585599,-74.03244462670145,5.0,55,23.9,73.7,3,night,rain,1
1755,DRIVER-44,2025-09-08 16:45:35.146461,2025-09-08 18:24:35.146461,40.558097581664136,-73.72880494645112,40.90083092108703,-74.02793492861261,5.8,99,24.6,70.3,1,afternoon,fog,0
1756,DRIVER-28,2025-09-06 09:29:00.550206,2025-09-06 10:43:00.550206,40.77989097944476,-73.76549059451553,40.82391192159328,-74.15463594119471,14.7,74,33.6,75.8,4,morning,snow,1
1757,DRIVER-17,2025-09-11 22:42:23.275254,2025-09-11 23:00:23.275254,40.53957948530179,-73.73092524572027,40.55362531199828,-74.14440391186285,11.3,18,69.9,73.3,3,evening,fog,0
1758,DRIVER-4,2025-09-08 02:55:20.325264,2025-09-08 03:55:20.325264,40.842868745804935,-74.0862591980146,40.50453606003144,-73.84538097737375,30.8,60,28.8,89.3,0,evening,fog,0
1759,DRIVER-25,2025-09-08 12:45:07.679438,2025-09-08 13:21:07.679438,40.93147611025093,-73.7420322879525,40.86608280461017,-73.78856519286539,6.4,36,54.8,61.8,0,afternoon,storm,0
1760,DRIVER-39,2025-09-08 21:55:44.487228,2025-09-08 22:59:44.487228,40.593227786564654,-74.07757567209975,40.6079195739673,-73.85092778573753,40.6,64,32.1,63.6,4,afternoon,clear,1
1761,DRIVER-34,2025-09-10 22:00:04.162607,2025-09-10 22:10:04.162607,40.81528972291548,-73.8685664045197,40.90175112838202,-74.00097564257204,35.2,10,30.7,79.1,4,evening,fog,1
1762,DRIVER-44,2025-09-10 22:53:40.826177,2025-09-11 00:25:40.826177,40.52865255704442,-73.84866541927055,40.812693292271234,-74.09052018919233,63.7,92,25.2,74.5,3,evening,clear,0
1763,DRIVER-50,2025-09-06 03:09:07.734692,2025-09-06 03:28:07.734692,40.5793227114847,-74.17742346248471,40.72671726168641,-73.95177778658223,68.1,19,61.6,79.3,4,evening,fog,1
1764,DRIVER-13,2025-09-11 03:15:44.050886,2025-09-11 03:27:44.050886,40.61540463355807,-73.95671976364778,40.52632161294187,-73.93026272732814,45.8,12,39.3,78.7,2,afternoon,storm,0
1765,DRIVER-6,2025-09-08 05:25:09.475169,2025-09-08 06:40:09.475169,40.81604910792394,-73.84429996225336,40.55507364488015,-74.18800833888358,61.9,75,34.6,80.0,2,night,storm,0
1766,DRIVER-45,2025-09-10 23:46:45.080608,2025-09-11 00:20:45.080608,40.54017042481912,-74.08072390954332,40.96071214112709,-73.78500255924354,81.0,34,30.3,54.8,0,night,rain,0
1767,DRIVER-12,2025-09-07 03:19:23.235846,2025-09-07 03:33:23.235846,40.53944276802437,-73.74497735976301,40.63527460445164,-74.04172332857169,63.8,14,59.0,75.6,2,morning,rain,0
1768,DRIVER-46,2025-09-07 01:45:18.896083,2025-09-07 02:29:18.896083,40.57335709971549,-73.74393611413673,40.55594499592394,-73.84078485199014,20.9,44,23.6,53.3,4,afternoon,storm,1
1769,DRIVER-36,2025-09-08 13:45:25.963534,2025-09-08 14:48:25.963534,40.75123039935441,-73.94891098016585,40.73190579483701,-74.08928338783704,37.8,63,69.3,72.7,0,morning,clear,0
1770,DRIVER-50,2025-09-07 11:09:18.049066,2025-09-07 11:20:18.049066,40.87629193532114,-73.83543653146157,40.84484947037343,-73.90564822460084,83.1,11,64.4,54.6,3,afternoon,rain,1
1771,DRIVER-33,2025-09-09 07:11:26.839036,2025-09-09 08:24:26.839036,40.9339270031791,-74.04727799126728,40.706952099025,-73.86322274099894,27.8,73,50.7,59.5,0,night,snow,0
1772,DRIVER-3,2025-09-09 20:57:04.789167,2025-09-09 21:43:04.789167,40.77764191307509,-74.17971301296912,40.7492588544594,-74.0447786119454,30.6,46,31.6,84.1,4,morning,fog,1
1773,DRIVER-13,2025-09-09 21:20:34.939326,2025-09-09 22:47:34.939326,40.715840645037126,-73.70552106343877,40.87173851137118,-73.72720272555729,51.8,87,28.8,65.6,1,morning,fog,0
1774,DRIVER-26,2025-09-09 06:52:53.044718,2025-09-09 07:20:53.044718,40.95131479262059,-73.95096302150219,40.60247939422085,-73.9488026317511,20.9,28,28.8,68.4,4,morning,snow,1
1775,DRIVER-12,2025-09-07 03:38:44.701896,2025-09-07 04:43:44.701896,40.721583451463616,-73.94774219063137,40.542797682977394,-74.0547403498356,71.0,65,47.3,50.4,1,morning,storm,0
1776,DRIVER-33,2025-09-10 11:27:57.871267,2025-09-10 11:51:57.871267,40.85985671446821,-73.99674488935756,40.98831911332612,-73.84723333862308,43.4,24,23.2,60.6,4,morning,clear,1
1777,DRIVER-48,2025-09-10 06:41:45.691113,2025-09-10 08:01:45.691113,40.735070691953865,-73.8805390098822,40.55011549386308,-74.18943166261589,37.5,80,59.8,72.3,4,night,clear,1
1778,DRIVER-34,2025-09-06 10:42:34.683663,2025-09-06 10:57:34.683663,40.58983330438833,-74.00168563949394,40.52156866578724,-73.75688527639674,63.3,15,68.4,79.4,3,morning,rain,1
1779,DRIVER-28,2025-09-12 12:46:42.767047,2025-09-12 13:28:42.767047,40.762099970442414,-73.8460453509013,40.99917121759247,-73.97395024005473,81.9,42,65.3,65.0,0,morning,snow,1
1780,DRIVER-29,2025-09-06 15:21:35.067439,2025-09-06 16:44:35.067439,40.732072587270736,-73.89889282592782,40.9496087150124,-73.91643230700072,75.8,83,31.1,63.6,1,afternoon,snow,0
1781,DRIVER-47,2025-09-07 09:06:57.822828,2025-09-07 09:20:57.822828,40.79501067460104,-74.1454374881057,40.88521438300292,-73.83503527226952,55.9,14,28.2,85.2,0,evening,fog,0
1782,DRIVER-13,2025-09-12 01:40:15.517257,2025-09-12 03:09:15.517257,40.50530744851356,-73.88609803108956,40.93407515060264,-73.9970910039091,57.3,89,21.7,75.4,1,afternoon,rain,0
1783,DRIVER-48,2025-09-10 05:48:54.625458,2025-09-10 06:08:54.625458,40.50934692845294,-73.84004036036676,40.850149457666845,-74.04080180944123,36.9,20,44.6,77.6,3,evening,rain,1
1784,DRIVER-7,2025-09-07 19:20:35.266713,2025-09-07 19:49:35.266713,40.89560596056391,-74.0883626296923,40.85518298117396,-73.94495719276124,44.6,29,23.2,52.0,4,morning,clear,1
1785,DRIVER-25,2025-09-12 11:39:38.644270,2025-09-12 11:58:38.644270,40.81517906914338,-74.10005041584601,40.9869557679294,-74.03140569627399,69.8,19,58.5,86.6,3,night,snow,1
1786,DRIVER-26,2025-09-10 23:10:21.536757,2025-09-11 00:08:21.536757,40.55596943868439,-73.98460839395767,40.88565603618726,-73.72733572357495,14.0,58,30.6,86.8,1,morning,storm,0
1787,DRIVER-18,2025-09-10 09:14:48.870311,2025-09-10 10:29:48.870311,40.86875327762704,-73.75532930479936,40.68987784115226,-74.07833279582096,41.0,75,33.6,82.2,3,afternoon,fog,0
1788,DRIVER-3,2025-09-07 13:55:29.440613,2025-09-07 15:33:29.440613,40.925143093140775,-74.17925704131942,40.58531792696466,-73.88839608735871,70.8,98,54.7,61.6,3,evening,fog,0
1789,DRIVER-26,2025-09-10 18:51:13.381508,2025-09-10 19:38:13.381508,40.769071754283935,-74.15189727834255,40.73880509217841,-74.03110967792757,15.8,47,40.2,62.1,0,evening,fog,0
1790,DRIVER-46,2025-09-10 18:01:27.529155,2025-09-10 19:07:27.529155,40.76650031551964,-74.02219602221123,40.504369135894805,-73.91208012256585,52.4,66,44.2,68.9,1,evening,fog,0
1791,DRIVER-11,2025-09-08 14:16:11.876885,2025-09-08 14:26:11.876885,40.808401517162125,-74.10004635341755,40.73013979432589,-73.79441193617878,26.5,10,58.1,88.9,3,night,fog,0
1792,DRIVER-46,2025-09-06 04:13:55.121147,2025-09-06 05:25:55.121147,40.62474922091539,-74.09773408781771,40.66066154445343,-74.15004871399017,47.9,72,36.1,69.1,0,afternoon,clear,0
1793,DRIVER-30,2025-09-06 10:13:17.730340,2025-09-06 11:19:17.730340,40.82505423425337,-74.1871703110998,40.90347660780228,-73.70839468656386,65.6,66,64.4,50.1,0,afternoon,clear,0
1794,DRIVER-32,2025-09-05 20:11:54.950051,2025-09-05 20:55:54.950051,40.71511705187656,-73.72438775414984,40.86026947150785,-73.9013207120205,69.2,44,49.5,70.2,3,morning,rain,1
1795,DRIVER-33,2025-09-08 11:13:43.523558,2025-09-08 12:36:43.523558,40.66095447427889,-73.74662525749537,40.64909517163715,-73.88059932128704,48.5,83,46.5,55.4,1,night,rain,0
1796,DRIVER-42,2025-09-06 04:00:23.498600,2025-09-06 04:46:23.498600,40.924821382055725,-73.7778258341207,40.88616121892275,-74.09121971342378,18.3,46,30.4,63.9,3,evening,clear,0
1797,DRIVER-30,2025-09-10 06:31:28.523521,2025-09-10 07:56:28.523521,40.78044241137756,-74.0630737398088,40.93549695536494,-74.02705237063813,10.2,85,58.4,56.7,4,afternoon,storm,1
1798,DRIVER-34,2025-09-10 15:48:19.439873,2025-09-10 16:25:19.439873,40.62866300776081,-73.83903535950263,40.575807545755765,-73.78470964151131,76.8,37,65.2,71.1,3,night,rain,1
1799,DRIVER-2,2025-09-12 13:07:37.878318,2025-09-12 13:23:37.878318,40.53212828599092,-73.9210552829877,40.62001885916919,-74.02080840485158,69.2,16,34.5,68.1,1,afternoon,snow,0
1800,DRIVER-45,2025-09-12 10:56:17.699783,2025-09-12 11:41:17.699783,40.595317203813394,-73.90806820934564,40.66730406794301,-74.0936509363819,51.9,45,28.0,58.4,2,morning,rain,0
1801,DRIVER-5,2025-09-09 19:21:13.397233,2025-09-09 20:54:13.397233,40.96070520156586,-74.15472409136633,40.952855127816285,-73.99166148658628,75.0,93,29.1,52.1,1,morning,rain,0
1802,DRIVER-13,2025-09-11 04:42:39.218665,2025-09-11 05:50:39.218665,40.53238583308234,-73.75687256776271,40.85015112425189,-73.75904302322101,7.1,68,35.3,81.1,0,morning,clear,0
1803,DRIVER-13,2025-09-08 10:08:47.689122,2025-09-08 11:13:47.689122,40.68735285995306,-73.90851189061091,40.694046123021685,-73.74179498055281,28.7,65,39.8,85.5,0,morning,clear,0
1804,DRIVER-44,2025-09-12 05:09:30.443593,2025-09-12 06:22:30.443593,40.54891232381837,-73.7626780174602,40.53304312898085,-73.83082518247427,83.0,73,56.7,58.6,0,night,snow,0
1805,DRIVER-34,2025-09-07 16:30:38.699207,2025-09-07 17:50:38.699207,40.98784852202476,-73.79528743258243,40.936384414749966,-73.90336811652817,78.7,80,52.7,85.3,4,morning,storm,1
1806,DRIVER-45,2025-09-10 14:00:46.226937,2025-09-10 14:43:46.226937,40.73477412658392,-74.18899485265737,40.836967217561394,-73.71051935712988,37.2,43,21.0,53.4,3,night,storm,0
1807,DRIVER-22,2025-09-12 10:04:20.010117,2025-09-12 11:27:20.010117,40.700517333500144,-73.8008572872416,40.87381313511749,-73.79997822246374,50.5,83,47.2,79.2,4,morning,storm,1
1808,DRIVER-45,2025-09-09 07:52:50.117931,2025-09-09 09:29:50.117931,40.507969907790425,-74.03699003347208,40.5148354981799,-74.0330228582684,20.6,97,29.2,57.7,2,evening,fog,0
1809,DRIVER-44,2025-09-11 20:02:30.855006,2025-09-11 20:48:30.855006,40.91698990279127,-73.95886122605182,40.76653182650285,-74.10819562839087,50.6,46,33.8,79.7,2,afternoon,storm,0
1810,DRIVER-16,2025-09-11 20:07:25.910883,2025-09-11 21:08:25.910883,40.62362684786769,-74.15460734304612,40.62936606946869,-73.92717988716241,57.0,61,61.0,81.4,4,afternoon,clear,1
1811,DRIVER-25,2025-09-12 13:02:39.844054,2025-09-12 14:23:39.844054,40.75410004278569,-74.05335282003125,40.61119191521046,-73.82094756291562,19.0,81,69.7,89.2,4,morning,snow,1
1812,DRIVER-48,2025-09-10 22:41:58.255118,2025-09-10 23:20:58.255118,40.69777269644514,-73.92982507881106,40.56219577209765,-73.71406318272494,56.8,39,50.9,69.8,2,night,rain,0
1813,DRIVER-17,2025-09-06 06:36:34.375301,2025-09-06 07:42:34.375301,40.548003838548944,-74.04116078453575,40.68302537121174,-73.72273466588888,9.3,66,48.3,63.4,1,evening,rain,0
1814,DRIVER-36,2025-09-11 15:49:05.854448,2025-09-11 17:21:05.854448,40.82902967780937,-73.89518492133568,40.97373759825953,-73.71545368931069,63.8,92,23.3,78.9,3,night,rain,1
1815,DRIVER-25,2025-09-09 06:26:58.659258,2025-09-09 07:04:58.659258,40.89815916493086,-73.79545928802743,40.9030938454741,-74.03639472570524,30.1,38,38.0,82.8,2,morning,rain,0
1816,DRIVER-11,2025-09-11 03:11:40.276985,2025-09-11 03:35:40.276985,40.69335944808729,-73.73467650704787,40.61083899684329,-74.03973394066132,66.0,24,40.0,51.5,4,night,rain,1
1817,DRIVER-21,2025-09-08 07:34:54.020480,2025-09-08 08:50:54.020480,40.53532016088532,-74.14363602480462,40.93171580855326,-74.07970620177079,30.7,76,69.4,75.1,3,evening,rain,1
1818,DRIVER-5,2025-09-08 17:56:44.913354,2025-09-08 18:46:44.913354,40.807754762029525,-74.12632979059276,40.74877868522135,-73.74608183999405,42.1,50,38.5,52.6,2,afternoon,snow,0
1819,DRIVER-16,2025-09-11 10:15:54.422259,2025-09-11 11:00:54.422259,40.93405291154841,-74.11270932409575,40.77590259923134,-74.13123811034532,52.1,45,40.8,53.6,0,evening,fog,0
1820,DRIVER-36,2025-09-09 08:50:17.110823,2025-09-09 10:19:17.110823,40.50307432124168,-73.98104245724231,40.53768381648816,-73.72531696789115,29.8,89,43.4,85.5,3,night,rain,1
1821,DRIVER-32,2025-09-08 06:11:43.714583,2025-09-08 07:36:43.714583,40.60921382992441,-73.74845383798115,40.89542603770619,-74.15851756457225,13.6,85,47.9,59.1,1,afternoon,clear,0
1822,DRIVER-18,2025-09-10 19:39:39.982293,2025-09-10 21:01:39.982293,40.896491583736974,-73.87302913467607,40.80135523984289,-74.1769144800764,44.6,82,32.8,72.9,4,night,storm,1
1823,DRIVER-27,2025-09-09 03:50:58.749538,2025-09-09 04:26:58.749538,40.64762083816329,-73.76564227129836,40.81815593439465,-73.81541990360192,15.9,36,32.6,61.8,4,morning,rain,1
1824,DRIVER-7,2025-09-11 02:47:09.718251,2025-09-11 03:23:09.718251,40.68469294491777,-73.95054689078196,40.72960316606287,-73.88584663896651,30.9,36,21.8,64.7,3,night,clear,0
1825,DRIVER-21,2025-09-09 23:40:54.993457,2025-09-09 23:51:54.993457,40.847269774370005,-74.18200287474644,40.55067950034235,-74.00617907555615,78.0,11,40.7,63.1,3,night,rain,1
1826,DRIVER-21,2025-09-12 14:23:33.900988,2025-09-12 15:05:33.900988,40.60702662742049,-73.73183005564464,40.74776687561408,-73.77587682079896,9.3,42,26.0,75.0,3,afternoon,rain,1
1827,DRIVER-10,2025-09-08 02:59:54.298990,2025-09-08 03:24:54.298990,40.89395689716209,-73.81845816135737,40.68959899127264,-74.00023524658849,48.9,25,50.2,80.9,2,afternoon,rain,0
1828,DRIVER-50,2025-09-11 18:16:53.605970,2025-09-11 19:25:53.605970,40.502408433992926,-73.97802366231437,40.590803705163154,-73.70347921377814,65.4,69,23.1,63.1,3,evening,fog,0
1829,DRIVER-31,2025-09-11 08:28:17.457069,2025-09-11 09:52:17.457069,40.87648840667655,-73.98631635907967,40.9412027984216,-74.08789172732006,73.1,84,37.1,74.7,4,night,storm,1
1830,DRIVER-8,2025-09-10 19:10:52.152773,2025-09-10 20:42:52.152773,40.92285004479159,-73.98096934318373,40.99984758513568,-73.85918747614147,53.5,92,52.2,77.6,0,morning,storm,0
1831,DRIVER-15,2025-09-07 01:53:00.968442,2025-09-07 03:06:00.968442,40.93271920821698,-73.9685727171615,40.54496465981401,-73.82901547794742,45.0,73,36.0,77.9,0,night,snow,0
1832,DRIVER-49,2025-09-07 09:53:17.875100,2025-09-07 11:04:17.875100,40.68928270497666,-74.06351203003824,40.91210576741003,-73.81447307639151,37.8,71,53.7,67.1,0,evening,fog,0
1833,DRIVER-33,2025-09-11 14:33:37.248155,2025-09-11 16:10:37.248155,40.97137636157287,-73.89510766224343,40.56142354748959,-74.00876591746095,65.5,97,58.1,66.8,4,evening,rain,1
1834,DRIVER-24,2025-09-06 05:38:04.805747,2025-09-06 06:53:04.805747,40.54557325032379,-74.10021790556922,40.70906878969946,-73.8847747955553,51.4,75,29.4,61.4,1,morning,fog,0
1835,DRIVER-32,2025-09-09 10:59:52.220044,2025-09-09 12:21:52.220044,40.837842555896295,-73.701276465216,40.72539689935344,-73.81338937489488,55.7,82,43.1,89.2,3,afternoon,fog,0
1836,DRIVER-22,2025-09-12 02:41:35.189604,2025-09-12 03:46:35.189604,40.85079391433797,-73.99984392895483,40.80826493999926,-74.13884226216898,35.5,65,25.2,70.2,0,morning,storm,0
1837,DRIVER-43,2025-09-08 21:42:01.373837,2025-09-08 22:48:01.373837,40.63831550775114,-74.02395325825381,40.53094121530273,-73.76643683845488,54.8,66,26.5,71.2,0,morning,snow,0
1838,DRIVER-25,2025-09-08 02:08:20.466359,2025-09-08 03:09:20.466359,40.91194928694157,-73.79180746451905,40.78889983783928,-73.94555145536076,68.8,61,54.1,75.6,2,morning,rain,0
1839,DRIVER-33,2025-09-06 17:59:22.280509,2025-09-06 19:12:22.280509,40.800051255643766,-73.96729227623425,40.99723076074464,-73.94698039288427,11.4,73,44.0,50.5,3,afternoon,clear,0
1840,DRIVER-30,2025-09-10 18:28:47.078893,2025-09-10 18:59:47.078893,40.85320295888658,-74.17459535643667,40.9949690175799,-74.03099431119466,29.5,31,31.9,50.6,4,afternoon,snow,1
1841,DRIVER-39,2025-09-12 13:03:30.098443,2025-09-12 13:56:30.098443,40.53380652044848,-73.82345631183418,40.65407773918407,-73.92519043728815,45.4,53,33.9,86.5,1,afternoon,storm,0
1842,DRIVER-1,2025-09-08 05:02:17.733555,2025-09-08 06:19:17.733555,40.50321744413589,-73.95517148090376,40.65317622083632,-73.94323929012494,30.7,77,39.7,85.5,3,afternoon,fog,0
1843,DRIVER-18,2025-09-06 13:47:20.453002,2025-09-06 15:08:20.453002,40.504028662731166,-74.01969867148017,40.73510093266591,-73.7319946301075,81.7,81,23.1,75.8,3,evening,clear,0
1844,DRIVER-28,2025-09-09 22:32:15.110368,2025-09-09 23:26:15.110368,40.5845465266501,-73.70171619640035,40.66246702697225,-73.91403200103446,45.5,54,31.7,53.6,0,afternoon,snow,0
1845,DRIVER-11,2025-09-07 10:01:01.039575,2025-09-07 10:32:01.039575,40.86643893314159,-74.08683698859761,40.96986997979583,-74.1654291141129,80.0,31,35.0,66.2,0,afternoon,fog,0
1846,DRIVER-49,2025-09-10 12:35:23.633317,2025-09-10 14:01:23.633317,40.932027012272655,-74.19641182845977,40.62474074203223,-73.8219375507795,40.3,86,69.4,72.9,1,evening,rain,0
1847,DRIVER-24,2025-09-10 12:00:29.692028,2025-09-10 13:33:29.692028,40.676614140415154,-73.7483902577376,40.6276040671103,-74.09538158375136,30.3,93,38.6,55.3,0,night,storm,0
1848,DRIVER-4,2025-09-07 18:28:34.549174,2025-09-07 19:35:34.549174,40.756629448528784,-73.77392208021995,40.9092098250217,-73.88550799367424,32.0,67,56.5,55.9,3,afternoon,snow,1
1849,DRIVER-41,2025-09-08 18:23:21.370480,2025-09-08 19:14:21.370480,40.63755776589632,-74.08711559368193,40.53781396024996,-73.77615024704758,75.3,51,57.9,62.1,2,evening,rain,0
1850,DRIVER-35,2025-09-09 02:15:44.653552,2025-09-09 03:43:44.653552,40.86647674936486,-74.15064356211604,40.92933340231822,-73.88743830785498,16.5,88,58.1,50.0,0,morning,snow,0
1851,DRIVER-6,2025-09-06 07:27:52.312857,2025-09-06 08:41:52.312857,40.55791015960819,-73.86136840366201,40.92283658987893,-73.81071318960923,30.4,74,28.7,64.8,2,evening,snow,0
1852,DRIVER-37,2025-09-11 01:47:15.039924,2025-09-11 02:51:15.039924,40.66048585699224,-74.1033932930407,40.71673646243654,-74.05208047383847,22.8,64,69.9,55.3,0,evening,snow,1
1853,DRIVER-1,2025-09-09 17:53:03.044948,2025-09-09 19:15:03.044948,40.61180021231339,-73.81761230802525,40.68669026391618,-73.81428242894809,32.6,82,51.8,71.5,0,evening,storm,0
1854,DRIVER-23,2025-09-09 05:26:41.162889,2025-09-09 06:33:41.162889,40.92304365135027,-73.7061058300601,40.70135012756991,-73.84893991974549,38.9,67,31.5,75.0,2,evening,storm,0
1855,DRIVER-34,2025-09-11 17:55:05.606942,2025-09-11 19:14:05.606942,40.76644527915563,-74.15251896350634,40.567229326529215,-73.86116911406496,79.2,79,54.8,89.2,2,evening,clear,0
1856,DRIVER-3,2025-09-06 00:54:54.473569,2025-09-06 01:15:54.473569,40.57402018945331,-73.7166316270964,40.78072161302554,-73.83572255254595,34.4,21,29.5,88.9,4,morning,rain,1
1857,DRIVER-31,2025-09-12 04:28:04.591334,2025-09-12 05:04:04.591334,40.89949961273899,-74.10755056966815,40.99908232817902,-73.99336070029138,25.7,36,45.7,60.2,4,evening,snow,1
1858,DRIVER-3,2025-09-06 23:18:17.058900,2025-09-07 00:35:17.058900,40.781636485202206,-73.80477864798029,40.623969446343125,-74.01450820112838,75.3,77,42.1,88.5,2,evening,snow,0
1859,DRIVER-50,2025-09-08 15:41:03.589386,2025-09-08 17:03:03.589386,40.89311945954645,-73.83340120955998,40.53367572894188,-74.09551826636755,24.8,82,28.4,84.5,1,afternoon,snow,0
1860,DRIVER-43,2025-09-08 14:38:29.416958,2025-09-08 14:49:29.416958,40.90410116196814,-73.92531630275076,40.70606392158365,-73.70807215446231,57.8,11,47.4,60.8,1,night,clear,0
1861,DRIVER-35,2025-09-10 01:27:56.144877,2025-09-10 02:25:56.144877,40.92224570471471,-73.95272550965134,40.7667485809897,-74.04869727898759,38.4,58,25.7,78.0,3,evening,snow,1
1862,DRIVER-31,2025-09-10 10:10:10.326783,2025-09-10 10:47:10.326783,40.78702829725286,-74.0090214837803,40.69112310907917,-73.95028749929452,31.0,37,32.3,65.0,1,morning,clear,0
